record_id,company_name,contact_name,title,email,phone,contact_form_url,company_url,source_url,mhlw_source_url,license_number,license_type,city_or_prefecture,specialization,classification,hunter_likelihood,hunter_likelihood_reason,evidence_keywords,verification_status,confidence,source_accessed_at,notes,email_source_url,email_source_text_path,enrichment_status
company-d66f5693,株式会社天正スタッフ,,,,0197-62-6662,https://tensho.co.jp/contact/,https://tensho.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300036%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300036%2C1+++++,03-ユ-300036,有料職業紹介事業,岩手県,全行业,recruitment_agency,medium,"Offers 人材紹介 (recruitment/placement) and handles management-level recruitment on official site, but primarily a temp staffing/dispatch firm; no headhunting/executive search signal",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site tensho.co.jp confirmed via matching company name, phone 0197-62-6662, address (北上市大通1-3-1), and MHLW license 03-ユ-300036. Contact form found at /contact/. Privacy page also discloses email tssf@tensho.co.jp (text extraction truncated at tssf@tensho) as disclosure request contact.",https://tensho.co.jp/company/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-060/company-d66f5693-company.txt,agent_contact_form_found
company-714c56c7,株式会社 ジュリアン,,,,0197-22-6568,http://www.julian-hiro.co.jp/inquiry.html,http://www.julian-hiro.co.jp,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300057%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300057%2C1+++++,03-ユ-300057,有料職業紹介事業,岩手県,全行业,recruitment_agency,low,No explicit headhunter or recruiting-positioning signal found in available official/public evidence.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.,http://www.julian-hiro.co.jp,data/runs/20260522-113750/raw/static/company-714c56c7-page1-0d44c3429d.html,contact_form_found
company-92a374a9,一般社団法人 盛の郷,,,,019-652-3131,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300061%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300061%2C1+++++,03-ユ-300061,有料職業紹介事業,岩手県,全行业,recruitment_agency,exclude,Registered Support Organization (登録支援機関) for specified skilled workers and technical interns; no headhunting/executive search signal,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: MHLW page, gBizINFO, gaikokusaiyo, Gurutto Asia, and KJTimes pages checked. No official company website, email, or contact form found. Company is a 登録支援機関 focused on 特定技能 and 技能実習 foreign worker placement -- excluded per specified skilled worker/technical intern criteria.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300061%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-061/company-92a374a9-mhlw.txt,agent_not_found
company-75d370f5,株式会社東北銀行,,,,019-651-6716,,https://www.tohoku-bank.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300072%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300072%2C1+++++,03-ユ-300072,有料職業紹介事業,岩手県,全行业,recruitment_agency,low,"Regional bank; company profile is banking, not headhunting/recruiting; MHLW license only evidence of placement business.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed at tohoku-bank.co.jp via Dokobot read. Contact page at /contact/ lists phone numbers only; no email or web form found. Company identity confirmed by name, address (盛岡市内丸), and phone (019-651-6161).",https://www.tohoku-bank.co.jp/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-062/company-75d370f5-tohoku-bank-top.txt,agent_official_site_found_no_contact
company-1ee48cd5,株式会社北日本銀行,,,,019-653-1111,https://www.kitagin.co.jp/cgi-bin/qa/inquiry.cgi,https://www.kitagin.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300074%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300074%2C1+++++,03-ユ-300074,有料職業紹介事業,岩手県,全行业,recruitment_agency,exclude,"Company is a regional bank (financial institution), not a headhunter/recruiter. Main business is banking.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed official website (kitagin.co.jp) via MHLW reference link. No public business email found. Public inquiry/contact form found at kitagin.co.jp/cgi-bin/qa/inquiry.cgi on the official inquiry page. Company is a bank, a non-headhunter vertical.",https://www.kitagin.co.jp/inquiry/index.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-063/company-1ee48cd5-inquiry.txt,agent_contact_form_found
company-4a945c4a,新高電気 株式会社,,,,0198-23-5211,https://www.niitaka.com/contact/,https://www.niitaka.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300084%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300084%2C1+++++,03-ユ-300084,有料職業紹介事業,岩手県,全行业,recruitment_agency,low,"MHLW license only; official site shows electrical construction contracting as main business, no headhunting or general recruiting agency positioning",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official website confirmed at niitaka.com matching company name, address (岩手県花巻市大通り1-4-15), and phone (0198-23-5211). Contact web form found at /contact/. No public business email published.",https://www.niitaka.com/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-064/company-4a945c4a-contact.txt,agent_contact_form_found
company-fb42adec,株式会社パソナ東北創生,,,,080-4402-5516,https://pasonatohokusousei.com/contact,https://pasonatohokusousei.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300095%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300095%2C1+++++,03-ユ-300095,有料職業紹介事業,岩手県,全行业,recruitment_agency,medium,"Services include 人材紹介 (personnel introduction) and 採用支援 (recruitment support), signaling general recruitment placement.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Contact form confirmed at /contact page. No public email found on site. Company identity confirmed via company name, address, and MHLW license match on /company page.",https://pasonatohokusousei.com/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-065/company-fb42adec-contact.txt,agent_contact_form_found
company-04ed596b,クラリスアート株式会社,,,info@clariceart.co.jp,019-681-3838,,https://www.clariceart.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300100%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300100%2C1+++++,03-ユ-300100,有料職業紹介事業,岩手県,全行业,recruitment_agency,medium,"Company site lists job placement (職業紹介事業) and worker dispatch services on its official homepage, indicating general recruitment/placement; no headhunting or executive-search keywords present.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Email info@clariceart.co.jp found on official company info page (会社概要). MHLW page confirmed official URL clariceart.co.jp. Company primarily does IT systems development; job placement is a secondary service targeting manufacturing/industrial roles.,https://www.clariceart.co.jp/about/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-066/company-04ed596b-about.txt,agent_email_found
company-bf07536f,ディスカバリー株式会社,,,,0197-62-4775,https://www.landrover.co.jp/ownership/contact-us/index.html,https://www.landrover.co.jp/discovery/discovery/index.html,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300104%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=03-%E3%83%A6-300104%2C1+++++,03-ユ-300104,有料職業紹介事業,岩手県,全行业,recruitment_agency,exclude,Official/public evidence is mainly non-headhunter vertical: ドライバー.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.,https://www.landrover.co.jp/discovery/discovery/index.html,data/runs/20260522-113750/raw/static/company-bf07536f-page1-5b821fc6b1.html,contact_form_found
company-41b2913c,有限会社あけぼの介護センター,,,,022-796-6360,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-010055%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-010055%2C1+++++,04-ユ-010055,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Company is a home visit care provider (訪問介護); name contains '介護' which is an exclusion vertical.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: MHLW care service page explicitly states 'ホームページ: なし' (no website). No email or contact form found anywhere. Company confirmed as home-visit care service, not headhunting.",https://www.kaigokensaku.mhlw.go.jp/04/index.php?action_kouhyou_detail_001_kihon=true&JigyosyoCd=0475100889-00&ServiceCd=110,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-067/company-41b2913c-kaigo.txt,agent_not_found
company-f7451b31,有限会社岡本看護婦家政婦紹介所,,,,0229-22-1057,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-040001%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-040001%2C1+++++,04-ユ-040001,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Company name explicitly states nursing/housekeeping introduction; official MHLW care info confirms home-visit care (訪問介護) and no headhunting positioning,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official MHLW long-term care info system page confirms ホームページ: なし (no website). No email or contact form found on any government or directory listing. Company handles nursing care and housekeeping placement only.,https://www.kaigokensaku.mhlw.go.jp/04/index.php?action_kouhyou_detail_001_kihon=true&JigyosyoCd=0471500090-00&ServiceCd=110,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-068/company-f7451b31-kaigokensaku.txt,agent_not_found
company-7f9da412,菅原 清香,,,,0226-46-4148,,,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-080002%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-080002%2C1+++++,04-ユ-080002,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Exclusion: handles only tourism bus guide (観光バスガイド) placement; a niche service-occupation placement, not headhunting.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: No website, email, or contact form found. Business サンライズ観光バスガイド紹介所 is a sole proprietorship specializing exclusively in bus guide placement (MHLW license 04-ユ-080002). MHLW page confirms exact company by name, business name, phone, and license number. Google searches return only directory listings (Mapion, Townpage, NAVITIME, Yahoo Maps); no official company site or contact form exists.",https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-080002%2C1+++++,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-069/company-7f9da412-mhlw.txt,agent_not_found
company-ba9ac488,株式会社佐々啓,,,,022-225-3424,https://sasakei.com/contact/,https://sasakei.com,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300002%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300002%2C1+++++,04-ユ-300002,有料職業紹介事業,宮城県,全行业,recruitment_agency,medium,Site offers doctor placement and career-change support (転職支援/医師紹介); no executive-search or headhunting keywords found,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site sasakei.com confirmed by matching company name, phone (022-225-3424), and address with MHLW data. No public email found; contact form at /contact/ used for inquiries. Main business is medical equipment sales and clinic opening support; doctor placement is a secondary service.",https://sasakei.com/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-070/company-ba9ac488-sasakei-contact.txt,agent_contact_form_found
company-146a49cb,東北重機工事株式会社,,,,022-364-2120,https://www.tjkk.jp/contact,https://www.tjkk.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300015%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300015%2C1+++++,04-ユ-300015,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,Company is primarily a construction/shipbuilding firm; MHLW license and job placement are secondary business lines; no headhunting/executive-search signals found on the official site,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site confirmed via MHLW reference link (tjkk.jp) with matching company name, phone (022-364-2120), and address. Contact page has a web inquiry form (email form) but no public email address published.",https://www.tjkk.jp/contact,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-071/company-146a49cb-contact.txt,agent_contact_form_found
company-32ac64fd,株式会社あずみ,,,,0224-55-1881,,http://www.azumi357.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300031%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300031%2C1+++++,04-ユ-300031,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,Official site describes staffing/dispatch and MHLW-licensed placement; no headhunting or executive search keywords,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official website confirmed at azumi357.com with matching company name, phone (0224-55-1881), and Miyagi address. Contact page provides phone/fax only; no email or web form found on any page of the site.",http://www.azumi357.com/company.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-072/company-32ac64fd-company.txt,agent_official_site_found_no_contact
company-8ae7afeb,有限会社ヒューマンリンクス,,,,0220-29-5382,,https://www.humanlinks-miyagi.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300094%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300094%2C1+++++,04-ユ-300094,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Main business is manufacturing dispatch/temp staffing (派遣・負請部門70名), clearly not headhunting",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official site found (humanlinks-miyagi.com). Identity confirmed by matching company name, phone 0220-29-5382, address, and license 04-ユ-300094. No email or contact form published on site. Company is a manufacturing subcontractor/dispatch firm, not a headhunter.",https://www.humanlinks-miyagi.com/info.html,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-073/company-8ae7afeb-humanlinks-info.txt,agent_official_site_found_no_contact
company-adf47fe9,株式会社エキスパートエージェンシー,,,xxxxxx@xxxxx.co.jp,022-352-0511,http://www.expert-agency.com/contact.html,http://www.expert-agency.com/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300097%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300097%2C1+++++,04-ユ-300097,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Official/public evidence is mainly non-headhunter vertical: 派遣スタッフ.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.,http://www.expert-agency.com/contact.html,data/runs/20260522-113750/raw/static/company-adf47fe9-contact-70c839ae56.html,email_found
company-4a6c55e6,株式会社スピード,,,,0229-21-0666,https://speed-com.jp/mail/,https://speed-com.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300102%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300102%2C1+++++,04-ユ-300102,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Company primarily operates dispatch/temp staffing (人材派遣) with manufacturing focus; no headhunting or executive search signals found,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Confirmed company identity via speed-com.jp (name matches MHLW, license 04-ユ-300102 on company profile). Contact form found at /mail/ via Dokobot local read. No public business email published on the site. Hunter excluded due to dispatch/temp staffing as primary business vertical.",https://speed-com.jp/mail/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-074/company-4a6c55e6-mail.txt,agent_contact_form_found
company-39ea4c32,株式会社オガワ企画,,,,022-347-1232,https://ogawakikaku.jp/contact/,https://ogawakikaku.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300118%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300118%2C1+++++,04-ユ-300118,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Main services are 人材派遣 (dispatch/temp staffing) and 業務請負 (outsourcing) for warehouse/logistics/retail, plus nursery school; no headhunting signals.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: MHLW page linked ogawakikaku.jp. Company identity confirmed by name, phone 022-347-1232, and address. Contact form at /contact/ confirmed. No public email found.",https://ogawakikaku.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-075/company-39ea4c32-contact.txt,agent_contact_form_found
company-58776e1f,株式会社中田無線,,,nakadamusen@orange.ocn.ne.jp,0220-34-6109,https://www.nakadamusen.jp/contact/,https://www.nakadamusen.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300125%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300125%2C1+++++,04-ユ-300125,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Main business is worker dispatch/temp staffing for manufacturing; no headhunting/executive search signals,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official company site found at nakadamusen.jp via Yahoo Japan search. Company profile page lists email nakadamusen@orange.ocn.ne.jp and contact form at /contact/. Address/license/phone all match MHLW record. Business is labor dispatch and paid placement for manufacturing factory jobs (machine operator, inspection, assembly).",https://www.nakadamusen.jp/company/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-076/company-58776e1f-company.txt,agent_email_found
company-2e3e8cbd,株式会社福祉工房,,,,022-727-8820,https://f-kobo.co.jp/contact/,https://f-kobo.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300132%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300132%2C1+++++,04-ユ-300132,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Company mainly provides welfare support, staff education, and nursing personnel introduction (看護人材紹介) for the Tohoku Fukushi University group, falling under the nursing/care vertical exclusion.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Official company site confirmed at https://f-kobo.co.jp/. Contact page has a web inquiry form but no public business email. Company is a welfare/community support business (Tohoku Fukushi University group) focused on nursing/care sector, not a headhunter.",https://f-kobo.co.jp/contact/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-077/company-2e3e8cbd-contact.txt,agent_contact_form_found
company-6377e2d7,ジャパンビルシステム株式会社,,,,0225-93-3243,https://sfcgroup.co.jp/pages/38/?b_id=189&r_id=2#block189-2,https://sfcgroup.co.jp/pages/29/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300147%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300147%2C1+++++,04-ユ-300147,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,Main business is building maintenance/cleaning (清掃管理事業); recruitment postings for cleaning positions confirm non-headhunter vertical,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Company is part of SFC Group. Official profile page on sfcgroup.co.jp confirms identity (name, address, phone 0225-93-3243, license 04-ユ-300147 all match). Contact form found on group contact page linked from company profile. No public email found.",https://sfcgroup.co.jp/pages/29/,/Users/frankqdwang/MLE/hunterdata/data/runs/20260522-113750/raw/agents/agent-078/company-6377e2d7-sfcgroup.txt,agent_contact_form_found
company-f1d24d61,株式会社清建,,,info@kkseiken.co.jp,0220-22-7085,,https://www.kkseiken.co.jp,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300162%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300162%2C1+++++,04-ユ-300162,有料職業紹介事業,宮城県,全行业,recruitment_agency,exclude,"Company primarily operates as environmental provider (building cleaning, waste management, security, temp staffing/dispatch); non-headhunter verticals dominate.",有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,"Contact phone sourced from MHLW public occupational placement business detail page.; Agent contact enrichment: Found official site https://www.kkseiken.co.jp via Google search. Confirmed identity by matching phone 0220-22-7085 and address (Miyagi Tome). Email info@kkseiken.co.jp publicly listed on access page. Company offers cleaning, waste, security, construction, transport, temp staffing/dispatch but no headhunting/executive search signals.",https://www.kkseiken.co.jp/access.html,data/runs/20260522-113750/raw/agents/agent-079/company-f1d24d61-kkseiken-access.txt,agent_email_found
company-fa3ecf75,アンデックス株式会社,,,info@andex.co.jp,022-397-7988,https://www.andex.co.jp/contact/#webpage,https://www.andex.co.jp/,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300201%2C1+++++,https://jinzai.hellowork.mhlw.go.jp/JinzaiWeb/GICB102030.do?screenId=GICB102030&action=detail&detkey_Detail=04-%E3%83%A6-300201%2C1+++++,04-ユ-300201,有料職業紹介事業,宮城県,全行业,recruitment_agency,low,No explicit headhunter or recruiting-positioning signal found in available official/public evidence.,有料職業紹介事業; 厚生労働省,mhlw_verified,high,2026-05-22T11:37:50+08:00,Contact phone sourced from MHLW public occupational placement business detail page.,https://www.andex.co.jp/contact/,data/runs/20260522-113750/raw/static/company-fa3ecf75-contact-f87b77c76f.html,email_found
